id_cliente;abandono_cliente;genero;jubilado;pareja;dependientes;meses_antiguedad;servicio_telefono;ad.multiples_lineas;servicio_internet;ad.seguridad_online;ad.respaldo_online;ad.proteccion_dispositivo;ad.soporte_tecnico;tv.streaming;peliculas.streaming;contrato;factura_digital;metodo_pago;cargo.diario;cargo.mensual;cargo.total
8620-RJPZN;No;Femenino;False;No;No;1;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque electrónico;0.68;20.7;20.7
8621-MNIHH;Si;Femenino;True;Si;No;34;Si;Si;Fibra óptica;No;Si;Si;No;No;Si;Mes a mes;Si;Cheque electrónico;3.1;94.25;3217.55
8622-ZLFKO;No;Femenino;False;Si;No;6;Si;Si;Fibra óptica;No;Si;No;No;No;Si;Mes a mes;Si;Cheque electrónico;2.98;90.75;512.25
8623-TMRBY;Si;Masculino;True;Si;Si;51;Si;Si;Fibra óptica;No;Si;Si;No;No;No;Mes a mes;Si;Cheque electrónico;2.77;84.2;4146.05
8623-ULFNQ;No;Femenino;True;No;No;26;Si;Si;DSL;No;No;No;Si;No;Si;Mes a mes;Si;Cheque electrónico;2.17;66.05;1652.4
8624-GIOUT;Si;Femenino;False;No;No;49;Si;Si;DSL;Si;Si;No;No;No;No;Mes a mes;Si;Tarjeta de crédito (automática);1.96;59.75;2934.3
8625-AZYZY;Si;Masculino;False;Si;No;24;Si;Si;Fibra óptica;No;Si;Si;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.44;104.65;2542.45
8626-PTQGE;No;Masculino;False;No;No;69;No;Sin servicio telefónico;DSL;Si;Si;No;Si;Si;Si;Dos años;Si;Transferencia bancaria (automática);1.97;60.05;4176.7
8626-XHBIE;No;Masculino;False;No;Si;56;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;Si;Cheque por correo;0.8200000000000001;24.8;1424.2
8627-EHGIP;Si;Masculino;False;No;No;44;No;Sin servicio telefónico;DSL;No;Si;Si;No;Si;Si;Un año;Si;Cheque por correo;1.77;53.95;2375.4
8627-ZYGSZ;No;Masculino;False;Si;No;47;Si;Si;Fibra óptica;No;Si;No;No;No;No;Un año;Si;Cheque electrónico;2.59;78.9;3650.35
8628-MFKAX;No;Femenino;True;Si;No;72;Si;Si;Fibra óptica;Si;Si;Si;Si;Si;Si;Dos años;Si;Tarjeta de crédito (automática);3.84;116.75;8277.05
8630-FJLIB;No;Femenino;False;No;No;18;Si;No;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.29;69.8;1221.65
8630-QSGXK;No;Masculino;False;Si;No;51;Si;Si;DSL;No;No;No;Si;Si;Si;Dos años;Si;Transferencia bancaria (automática);2.47;75.2;3901.25
8631-NBHFZ;Si;Masculino;True;Si;Si;66;Si;Si;DSL;Si;Si;Si;Si;Si;No;Dos años;No;Tarjeta de crédito (automática);2.61;79.4;5154.6
8631-WUXGY;No;Femenino;False;No;Si;46;Si;No;Fibra óptica;No;Si;Si;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.2800000000000002;99.8;4391.25
8631-XVRZL;No;Masculino;False;No;No;9;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;Si;Cheque por correo;0.66;20.15;163.7
8634-CILSZ;Si;Masculino;False;No;No;69;Si;Si;Fibra óptica;No;Si;No;Si;Si;Si;Un año;Si;Transferencia bancaria (automática);3.44;104.7;7220.35
8634-MPHTR;Si;Masculino;True;Si;No;47;Si;Si;Fibra óptica;No;No;Si;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.29;100.05;4871.05
8637-XJIVR;Si;Femenino;False;No;No;12;Si;Si;Fibra óptica;Si;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.6;78.95;927.35
8639-NHQEI;No;Femenino;False;Si;Si;72;Si;Si;Fibra óptica;Si;Si;No;No;Si;No;Dos años;Si;Transferencia bancaria (automática);3.15;95.9;6954.15
8640-SDGKB;Si;Masculino;False;No;No;4;Si;No;DSL;No;No;Si;Si;Si;Si;Mes a mes;Si;Cheque electrónico;2.45;74.4;299.7
8642-GVWRF;Si;Femenino;False;Si;No;2;Si;No;Fibra óptica;No;Si;Si;No;No;No;Mes a mes;No;Transferencia bancaria (automática);2.62;79.7;165.0
8644-XLFBW;Si;Masculino;True;No;No;1;Si;No;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.36;71.65;71.65
8644-XYTSV;No;Masculino;False;Si;No;42;No;Sin servicio telefónico;DSL;Si;No;No;No;Si;No;Mes a mes;Si;Transferencia bancaria (automática);1.32;40.15;1626.05
8645-KOMJQ;No;Masculino;False;Si;Si;69;Si;Si;DSL;No;Si;Si;Si;Si;Si;Dos años;Si;Transferencia bancaria (automática);2.69;81.95;5601.4
8645-KWHJO;No;Masculino;False;No;No;14;No;Sin servicio telefónico;DSL;No;No;Si;Si;Si;Si;Mes a mes;Si;Cheque electrónico;1.81;55.0;771.95
8646-JCOMS;No;Femenino;False;Si;No;66;Si;Si;Fibra óptica;No;Si;Si;Si;No;No;Un año;Si;Transferencia bancaria (automática);2.98;90.55;6130.95
8647-SDTWQ;No;Masculino;False;Si;Si;57;Si;Si;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.44;74.3;4018.35
8648-PFRMP;No;Femenino;True;No;No;14;No;Sin servicio telefónico;DSL;No;No;No;No;Si;Si;Mes a mes;Si;Cheque electrónico;1.52;46.35;672.7
8649-VYTUC;Si;Masculino;False;No;No;24;Si;No;Fibra óptica;No;No;No;No;Si;Si;Mes a mes;Si;Cheque electrónico;2.9699999999999998;90.35;2238.5
8650-RHRKE;Si;Masculino;False;No;No;4;No;Sin servicio telefónico;DSL;No;No;Si;No;No;No;Mes a mes;Si;Cheque electrónico;0.97;29.65;118.5
8651-ENBZX;Si;Femenino;True;No;No;60;Si;Si;Fibra óptica;No;No;Si;Si;Si;Si;Un año;Si;Cheque electrónico;3.48;106.0;6441.4
8652-YHIYU;No;Femenino;False;No;Si;16;Si;Si;Fibra óptica;No;No;No;Si;No;No;Un año;Si;Tarjeta de crédito (automática);2.61;79.5;1264.2
8654-DHAOW;No;Femenino;False;No;No;2;Si;Si;DSL;No;Si;No;No;No;No;Mes a mes;No;Cheque por correo;1.78;54.15;101.65
8659-HDIYE;No;Femenino;True;No;No;64;Si;Si;DSL;No;Si;Si;Si;No;Si;Mes a mes;No;Tarjeta de crédito (automática);2.45;74.65;4869.35
8659-IOOPU;No;Femenino;False;Si;Si;71;Si;Si;Fibra óptica;Si;No;Si;Si;No;Si;Dos años;No;Cheque electrónico;3.3;100.45;7159.7
8660-BUETV;No;Femenino;False;No;No;3;Si;No;DSL;No;No;No;No;No;No;Mes a mes;No;Cheque por correo;1.47;44.75;148.05
8661-BOYNW;No;Femenino;False;Si;No;72;Si;Si;DSL;Si;No;Si;Si;Si;Si;Dos años;Si;Tarjeta de crédito (automática);2.77;84.4;6096.45
8663-UPDGF;No;Femenino;False;No;No;26;Si;Si;DSL;Si;Si;No;No;Si;No;Mes a mes;Si;Transferencia bancaria (automática);2.2800000000000002;69.5;1800.05
8665-UTDHZ;Si;Masculino;False;Si;Si;1;No;Sin servicio telefónico;DSL;No;Si;No;No;No;No;Mes a mes;No;Cheque electrónico;0.99;30.2;30.2
8668-KNZTI;No;Masculino;False;No;No;52;Si;No;DSL;Si;No;Si;No;No;No;Un año;No;Cheque electrónico;1.77;53.75;2790.65
8670-ERCJH;No;Masculino;False;No;No;72;Si;Si;Fibra óptica;Si;Si;Si;Si;Si;Si;Dos años;No;Transferencia bancaria (automática);3.73;113.4;8164.1
8670-MEFCP;No;Femenino;False;Si;Si;36;Si;Si;DSL;Si;Si;Si;Si;Si;Si;Dos años;Si;Tarjeta de crédito (automática);3.05;92.9;3379.25
8671-KKKOS;No;Femenino;False;Si;No;46;No;Sin servicio telefónico;DSL;Si;Si;No;No;Si;No;Mes a mes;No;Cheque electrónico;1.5;45.55;2062.15
8672-OAUPW;No;Masculino;False;No;Si;51;Si;No;DSL;No;No;No;Si;No;No;Un año;No;Tarjeta de crédito (automática);1.57;47.85;2356.75
8676-OOQEJ;No;Masculino;False;No;No;4;No;Sin servicio telefónico;DSL;No;No;No;Si;No;No;Mes a mes;No;Cheque electrónico;1.0;30.5;118.4
8676-TRMJS;Si;Masculino;False;No;No;3;Si;Si;Fibra óptica;No;No;No;No;No;No;Mes a mes;No;Cheque por correo;2.47;75.0;209.1
8677-HDZEE;No;Femenino;False;No;No;56;Si;Si;Fibra óptica;No;Si;No;Si;Si;Si;Mes a mes;Si;Transferencia bancaria (automática);3.47;105.45;5916.95
8679-JOEVF;Si;Femenino;True;No;No;16;Si;No;DSL;No;No;No;Si;Si;No;Mes a mes;No;Cheque electrónico;1.9500000000000002;59.4;1023.9
8679-LZBMD;No;Masculino;False;Si;No;44;Si;No;Fibra óptica;No;No;No;No;Si;Si;Un año;Si;Transferencia bancaria (automática);2.98;90.65;3974.15
8680-CGLTP;No;Masculino;False;No;No;29;Si;No;DSL;Si;Si;No;Si;No;No;Un año;Si;Cheque electrónico;1.9300000000000002;58.75;1696.2
8681-ICONS;No;Masculino;False;Si;Si;29;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;Si;Cheque por correo;0.68;20.65;654.85
8685-WHQPW;Si;Femenino;True;No;No;22;Si;Si;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Transferencia bancaria (automática);2.45;74.4;1692.6
8687-BAFGU;No;Masculino;False;No;No;1;Si;No;Fibra óptica;No;No;No;Si;No;No;Mes a mes;No;Cheque electrónico;2.43;74.0;74.0
8690-UPCZI;No;Masculino;False;Si;Si;29;Si;Si;DSL;Si;No;No;Si;Si;No;Un año;No;Transferencia bancaria (automática);2.27;69.05;1958.45
8690-ZVLCL;No;Femenino;False;Si;Si;68;Si;Si;DSL;Si;Si;Si;Si;Si;Si;Dos años;No;Tarjeta de crédito (automática);2.89;88.0;6161.9
8695-ARGXZ;No;Masculino;True;Si;No;34;Si;Si;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.48;75.55;2425.4
8695-WDYEA;No;Masculino;False;No;No;1;Si;No;DSL;Si;No;No;No;No;No;Mes a mes;No;Cheque por correo;1.6800000000000002;51.25;51.25
8696-JKZNU;Si;Femenino;True;No;No;37;Si;Si;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.51;76.25;2841.55
8699-ASUFO;Si;Masculino;True;Si;No;7;Si;Si;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque por correo;2.45;74.4;527.9
8701-DGLVH;No;Masculino;False;No;No;51;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.67;20.45;1042.65
8705-DWKTI;No;Masculino;False;No;No;52;Si;No;Fibra óptica;No;No;Si;No;No;Si;Mes a mes;Si;Tarjeta de crédito (automática);2.76;83.8;4331.4
8705-WZCYL;No;Masculino;False;No;No;1;Si;No;DSL;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;1.47;44.8;44.8
8706-HRADD;No;Masculino;False;No;No;21;No;Sin servicio telefónico;DSL;Si;No;No;Si;Si;No;Mes a mes;Si;Cheque por correo;1.43;43.55;1011.5
8707-HOEDG;No;Femenino;False;Si;Si;70;Si;Si;Fibra óptica;No;Si;Si;Si;Si;Si;Dos años;Si;Cheque electrónico;3.62;110.2;7689.8
8707-RMEZH;No;Femenino;True;Si;No;69;Si;No;Fibra óptica;Si;Si;No;No;No;Si;Un año;No;Tarjeta de crédito (automática);2.87;87.3;6055.55
8708-XPXHZ;Si;Femenino;False;Si;Si;42;Si;Si;Fibra óptica;No;No;No;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.1;94.2;4186.3
8709-KRDVL;No;Femenino;False;No;No;33;Si;Si;Fibra óptica;No;Si;No;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.29;100.0;3320.6
8710-YGLWG;No;Masculino;False;No;No;1;Si;No;DSL;No;No;No;No;No;No;Mes a mes;Si;Cheque por correo;1.48;44.9;44.9
8711-LOBKY;No;Masculino;False;Si;Si;59;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.65;19.85;1188.25
8713-IGZSO;No;Masculino;False;No;No;2;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque por correo;0.8200000000000001;24.85;62.0
8714-CTZJW;No;Femenino;False;No;No;4;Si;No;Fibra óptica;No;No;Si;No;No;Si;Mes a mes;Si;Tarjeta de crédito (automática);2.7199999999999998;82.85;319.6
8714-EUHJO;Si;Femenino;False;Si;Si;31;Si;Si;Fibra óptica;No;Si;No;No;No;Si;Mes a mes;Si;Cheque electrónico;3.0;91.15;2995.45
8715-KKTFG;No;Femenino;False;Si;No;61;Si;Si;Fibra óptica;No;No;Si;Si;Si;Si;Un año;Si;Transferencia bancaria (automática);3.4;103.3;6518.35
8717-VCTXJ;No;Masculino;False;No;No;42;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;Si;Cheque por correo;0.64;19.55;839.4
8718-PTMEZ;Si;Femenino;False;No;No;13;No;Sin servicio telefónico;DSL;No;Si;No;No;No;No;Mes a mes;Si;Cheque electrónico;1.02;31.05;347.25
8720-RQSBJ;No;Masculino;True;No;No;1;Si;No;DSL;No;No;No;No;No;No;Mes a mes;No;Cheque electrónico;1.45;44.0;44.0
8722-NGNBH;Si;Masculino;False;No;No;5;No;Sin servicio telefónico;DSL;Si;No;Si;Si;No;No;Mes a mes;No;Cheque por correo;1.32;40.0;223.45
8722-PRFDV;No;Femenino;False;Si;Si;71;Si;No;DSL;Si;No;Si;No;Si;Si;Dos años;No;Tarjeta de crédito (automática);2.55;77.55;5574.35
8725-JEDFD;No;Masculino;False;No;No;27;Si;No;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque por correo;2.27;69.05;1793.25
8727-JQFHV;No;Masculino;False;Si;Si;57;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.68;20.75;1123.15
8727-XDPUD;No;Masculino;False;No;No;37;No;Sin servicio telefónico;DSL;No;No;No;No;Si;No;Dos años;No;Tarjeta de crédito (automática);1.18;35.8;1316.9
8728-SKJLR;No;Masculino;False;No;No;41;Si;No;Fibra óptica;No;No;No;Si;No;No;Mes a mes;Si;Cheque electrónico;2.44;74.25;3089.1
8731-WBBMB;No;Femenino;False;Si;No;26;Si;No;DSL;No;Si;Si;Si;Si;Si;Mes a mes;No;Transferencia bancaria (automática);2.69;81.9;2078.55
8732-BBLMG;No;Femenino;False;No;No;5;No;Sin servicio telefónico;DSL;No;Si;No;No;Si;Si;Mes a mes;Si;Tarjeta de crédito (automática);1.6800000000000002;50.95;229.4
8734-DKSTZ;No;Femenino;False;Si;Si;10;Si;Si;Fibra óptica;No;No;No;No;No;Si;Mes a mes;No;Cheque electrónico;2.83;85.95;858.6
8734-FNWVH;No;Masculino;False;Si;Si;31;Si;Si;DSL;No;No;No;No;No;Si;Mes a mes;No;Transferencia bancaria (automática);1.96;59.7;1825.5
8735-DCXNF;No;Masculino;False;Si;No;10;Si;No;DSL;Si;No;No;Si;No;No;Mes a mes;Si;Tarjeta de crédito (automática);1.81;54.95;568.85
8735-IJJEG;No;Masculino;False;Si;No;14;Si;No;DSL;No;No;Si;No;No;No;Mes a mes;No;Tarjeta de crédito (automática);1.65;50.2;668.85
8735-NBLWT;No;Masculino;False;No;Si;9;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque por correo;0.67;20.4;184.1
8735-SDUFN;No;Femenino;True;Si;No;72;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Transferencia bancaria (automática);0.8;24.3;1778.7
8738-JOKAR;No;Femenino;False;No;No;42;Si;No;DSL;Si;Si;No;Si;No;Si;Un año;Si;Cheque por correo;2.23;67.7;2882.25
8739-QOTTN;No;Femenino;False;Si;No;2;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque por correo;0.67;20.35;41.85
8739-WWKDU;Si;Masculino;True;No;No;25;Si;Si;Fibra óptica;No;Si;No;No;Si;No;Mes a mes;Si;Cheque electrónico;2.94;89.5;2196.15
8739-XNIKG;No;Femenino;False;No;No;5;Si;Si;Fibra óptica;No;No;No;No;Si;No;Mes a mes;Si;Cheque electrónico;2.76;84.0;424.75
8740-CRYFY;Si;Masculino;False;No;No;1;Si;No;Fibra óptica;No;No;No;No;Si;No;Mes a mes;Si;Cheque electrónico;2.6;78.95;78.95
8740-XLHDR;Si;Masculino;False;No;No;5;No;Sin servicio telefónico;DSL;Si;Si;Si;Si;No;No;Mes a mes;Si;Cheque por correo;1.42;43.25;219.0
8741-LQOBK;No;Femenino;False;Si;Si;46;No;Sin servicio telefónico;DSL;Si;Si;No;No;No;No;Mes a mes;No;Transferencia bancaria (automática);1.15;35.05;1620.25
8745-PVESG;No;Femenino;False;No;No;57;No;Sin servicio telefónico;DSL;Si;No;Si;Si;No;No;Un año;Si;Tarjeta de crédito (automática);1.35;41.1;2258.25
8746-BFOAJ;No;Masculino;True;No;No;21;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Transferencia bancaria (automática);0.67;20.5;429.55
8746-OQQRW;No;Masculino;False;No;No;4;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque por correo;0.8300000000000001;25.25;101.9
8747-UDCOI;No;Femenino;False;Si;No;65;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Transferencia bancaria (automática);0.64;19.35;1319.95
8748-HFWBO;No;Masculino;False;Si;Si;19;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Cheque por correo;0.65;19.9;357.7
8749-CLJXC;No;Masculino;False;No;No;1;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque por correo;0.66;20.05;20.05
8749-JMNKX;Si;Masculino;True;Si;No;51;Si;Si;Fibra óptica;Si;No;Si;No;Si;No;Mes a mes;Si;Transferencia bancaria (automática);3.08;93.8;4750.95
8749-TZYEC;No;Masculino;False;Si;No;72;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Tarjeta de crédito (automática);0.8200000000000001;24.8;1874.3
8750-QWZAJ;No;Femenino;False;Si;Si;70;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Transferencia bancaria (automática);0.65;19.8;1378.75
8751-EDEKA;No;Femenino;False;Si;No;28;Si;No;Fibra óptica;No;Si;Si;No;No;Si;Mes a mes;No;Tarjeta de crédito (automática);2.96;89.9;2433.5
8752-GHJFU;No;Masculino;True;Si;No;71;Si;Si;Fibra óptica;Si;Si;Si;Si;No;No;Un año;Si;Cheque electrónico;3.02;92.0;6585.2
8752-IMQOS;No;Masculino;False;Si;Si;5;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Cheque por correo;0.66;20.1;85.1
8752-STIVR;Si;Femenino;False;No;No;4;Si;No;Fibra óptica;No;No;No;No;Si;No;Mes a mes;Si;Cheque electrónico;2.6;79.0;303.15
8754-GZCEH;Si;Femenino;False;Si;No;25;Si;No;Fibra óptica;No;No;No;Si;Si;Si;Mes a mes;Si;Cheque electrónico;3.13;95.15;2395.7
8755-IWJHN;No;Masculino;True;Si;No;69;Si;Si;Fibra óptica;No;Si;Si;No;No;Si;Mes a mes;Si;Transferencia bancaria (automática);3.13;95.35;6382.0
8755-OGKNA;No;Femenino;False;Si;Si;57;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Transferencia bancaria (automática);0.64;19.5;1167.6
8756-RDDLT;No;Femenino;False;No;No;68;No;Sin servicio telefónico;DSL;No;Si;No;Si;No;Si;Mes a mes;No;Cheque electrónico;1.48;44.95;3085.35
8757-TFHHJ;No;Masculino;False;No;No;1;Si;No;DSL;Si;No;No;No;No;No;Mes a mes;Si;Tarjeta de crédito (automática);1.6400000000000001;49.8;49.8
8760-ZRHKE;No;Femenino;True;Si;Si;71;Si;Si;DSL;Si;Si;No;No;Si;No;Un año;No;Cheque electrónico;2.2800000000000002;69.2;4982.5
8761-NSOBC;Si;Masculino;False;No;No;44;Si;No;Fibra óptica;No;Si;No;Si;Si;Si;Mes a mes;No;Cheque electrónico;3.31;100.55;4398.15
8763-KIAFH;No;Femenino;False;Si;Si;27;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;Si;Cheque por correo;0.68;20.55;583.3
8766-PAFNE;No;Masculino;False;Si;No;71;Si;No;DSL;No;Si;Si;Si;Si;Si;Dos años;Si;Tarjeta de crédito (automática);2.6;79.1;5564.85
8769-KKTPH;No;Femenino;False;Si;Si;63;Si;Si;Fibra óptica;Si;No;No;No;Si;Si;Un año;Si;Tarjeta de crédito (automática);3.2800000000000002;99.65;6311.2
8773-HHUOZ;Si;Femenino;False;No;Si;17;Si;No;DSL;No;No;No;No;Si;Si;Mes a mes;Si;Cheque por correo;2.13;64.7;1093.1
8774-GSBUN;No;Masculino;False;Si;No;72;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.84;25.4;1797.1
8774-QWEBD;No;Masculino;False;Si;Si;40;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;Si;Transferencia bancaria (automática);0.67;20.4;745.3
8775-CEBBJ;Si;Femenino;False;No;No;9;Si;No;DSL;No;No;No;No;No;No;Mes a mes;Si;Transferencia bancaria (automática);1.45;44.2;403.35
8775-ERLNB;No;Masculino;True;Si;No;1;Si;Si;Fibra óptica;No;No;No;No;No;No;Mes a mes;No;Cheque electrónico;2.44;74.3;74.3
8775-LHDJH;Si;Femenino;True;Si;No;1;Si;Si;Fibra óptica;No;Si;No;No;Si;No;Mes a mes;Si;Cheque electrónico;2.98;90.6;90.6
8777-MBMTS;No;Femenino;True;Si;No;65;Si;No;Fibra óptica;No;Si;Si;Si;Si;Si;Dos años;Si;Tarjeta de crédito (automática);3.48;105.85;6725.5
8777-PVYGU;No;Femenino;False;Si;No;52;Si;No;DSL;Si;No;Si;No;Si;No;Un año;Si;Cheque por correo;2.11;64.3;3410.6
8778-LMWTJ;No;Femenino;False;No;No;9;Si;No;Fibra óptica;Si;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.46;74.85;708.2
8779-QRDMV;Si;Masculino;True;No;No;1;No;Sin servicio telefónico;DSL;No;No;Si;No;No;Si;Mes a mes;Si;Cheque electrónico;1.3;39.65;39.65
8779-YIQQA;No;Masculino;False;Si;Si;21;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Cheque por correo;0.65;19.8;350.1
8780-IHCRN;No;Masculino;False;Si;Si;63;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Tarjeta de crédito (automática);0.81;24.65;1574.5
8780-IXSTS;Si;Femenino;False;No;No;6;Si;Si;Fibra óptica;No;Si;No;No;Si;No;Mes a mes;Si;Cheque electrónico;2.96;90.1;521.3
8780-RSYYU;No;Femenino;False;No;No;25;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;Si;Tarjeta de crédito (automática);0.63;19.2;532.1
8780-YRMTT;No;Femenino;False;No;No;66;No;Sin servicio telefónico;DSL;Si;Si;Si;Si;No;No;Dos años;Si;Cheque por correo;1.56;47.4;3177.25
