id_cliente;abandono_cliente;genero.masculino;genero.femenino;jubilado;pareja;dependientes;meses_antiguedad;servicio_telefono;ad.multiples_lineas;servicio_internet.no;servicio_internet.fibra_optica;servicio_internet.dsl;ad.seguridad_online;ad.respaldo_online;ad.proteccion_dispositivo;ad.soporte_tecnico;tv.streaming;peliculas.streaming;contrato.dos_años;contrato.un_año;contrato.mes_a_mes;factura_digital;metodo_pago.cheque_por_correo;metodo_pago.cheque_electrónico;metodo_pago.tarjeta_de_crédito_auto;metodo_pago.transferencia_bancaria_auto;cargo.diario;cargo.mensual;cargo.total
9470-YFUYI;False;True;False;True;True;False;71;True;False;False;False;True;True;True;False;True;True;False;False;True;False;True;False;False;False;True;2.33;71.0;5012.1
9473-CBZOP;False;False;True;False;False;False;28;True;True;False;False;True;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.94;59.0;1654.45
9474-PHLYD;True;False;True;False;False;False;15;True;False;False;False;True;False;False;True;False;False;True;False;False;True;True;False;True;False;False;1.9500000000000002;59.45;892.65
9475-NNDGC;False;True;False;False;True;False;71;True;True;False;True;False;False;True;True;True;True;True;False;True;False;True;False;False;False;True;3.7199999999999998;113.15;7953.25
9477-LGWQI;False;True;False;False;True;True;70;True;False;False;False;True;True;True;True;False;True;True;True;False;False;True;False;False;True;False;2.64;80.15;5600.15
9477-UIFFV;False;True;False;False;False;False;1;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.67;20.3;20.3
9479-HYNYL;False;False;True;False;True;False;71;True;False;False;False;True;False;True;True;True;True;True;True;False;False;True;False;False;True;False;2.65;80.7;5705.05
9480-BQJEI;False;True;False;False;False;False;62;True;True;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;True;3.03;92.3;5731.45
9481-IEBZY;False;True;False;True;True;False;72;True;True;False;True;False;True;True;True;True;True;True;False;False;True;True;False;False;True;False;3.71;112.9;8061.5
9481-SFCQY;False;False;True;False;False;True;14;True;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;False;1.97;59.8;824.85
9481-WHGWY;False;False;True;False;True;True;70;True;False;False;False;True;True;False;False;True;True;True;True;False;False;False;False;False;True;False;2.48;75.35;5437.75
9483-GCPWE;False;True;False;False;False;True;9;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.66;20.1;190.25
9488-FVZCC;False;False;True;False;True;True;72;True;True;False;False;True;True;True;True;True;False;True;True;False;False;True;False;False;False;True;2.61;79.5;5661.7
9488-FYQAU;False;False;True;False;True;False;63;True;True;False;True;False;False;True;True;True;True;True;True;False;False;True;False;False;False;True;3.59;109.25;6841.4
9488-HGMJH;True;False;True;True;False;False;1;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.34;71.15;71.15
9489-DEDVP;False;False;True;False;True;True;70;True;True;False;False;True;True;True;False;False;True;False;True;False;False;True;False;False;True;False;2.2800000000000002;69.2;4872.35
9489-JMTTN;False;False;True;False;True;True;72;True;True;False;False;True;True;True;True;True;True;True;True;False;False;False;False;False;True;False;2.95;89.75;6595.9
9489-UTFKA;False;True;False;True;True;False;8;True;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;True;2.0;60.9;551.95
9490-DFPMD;True;False;True;True;False;False;42;True;True;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.7800000000000002;84.65;3541.35
9492-TOKRI;True;False;True;False;False;False;18;True;True;False;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;2.96;90.0;1527.35
9494-BDNNC;False;True;False;False;True;False;66;True;True;False;True;False;False;True;True;False;False;True;False;True;False;False;False;True;False;False;3.13;95.3;6273.4
9494-MRNYX;False;True;False;False;False;False;10;True;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2.47;75.05;786.3
9495-REDIY;False;True;False;False;False;True;25;False;False;False;False;True;True;False;False;False;True;False;False;True;False;True;False;False;True;False;1.34;40.65;970.55
9495-SKLKD;False;True;False;False;True;True;45;True;True;False;True;False;False;True;True;False;False;True;False;False;True;True;False;False;False;True;3.15;95.95;4456.65
9496-IVVRP;False;False;True;False;True;True;11;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;True;1.6800000000000002;51.0;581.7
9497-QCMMS;True;True;False;True;False;False;1;True;True;False;True;False;False;False;False;False;True;True;False;False;True;True;False;True;False;False;3.08;93.55;93.55
9498-FIMXL;False;False;True;False;False;False;8;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;0.63;19.2;161.95
9499-EBKUR;False;True;False;False;False;False;72;True;True;False;False;True;True;False;True;True;True;True;True;False;False;False;False;False;True;False;2.77;84.3;5997.1
9499-XPZXM;False;False;True;False;True;False;72;True;True;False;False;True;True;True;False;True;False;False;True;False;False;False;False;False;False;True;2.13;64.75;4804.75
9500-IWPXQ;False;False;True;False;True;True;61;True;True;False;False;True;True;True;True;True;False;True;False;True;False;True;False;True;False;False;2.61;79.4;4820.55
9500-LTVBP;False;False;True;False;False;False;35;True;True;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;2.63;80.05;2835.9
9500-WBGRP;False;True;False;False;False;False;69;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.63;19.1;1268.85
9501-UKKNL;False;True;False;False;False;False;59;False;False;False;False;True;False;False;False;True;True;True;False;False;True;True;False;True;False;False;1.7000000000000002;51.7;3005.8
9503-XJUME;False;True;False;False;False;True;52;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;0.65;19.65;928.4
9504-DSHWM;False;True;False;False;False;False;20;True;True;False;False;True;True;False;False;True;False;False;False;False;True;False;False;False;False;True;1.9500000000000002;59.2;1191.2
9504-YAZWB;False;False;True;False;False;False;53;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.67;20.25;1048.45
9505-SQFSW;False;False;True;False;True;True;3;False;False;False;False;True;False;True;False;False;False;True;False;False;True;False;True;False;False;False;1.32;40.3;92.5
9506-UXUSK;False;True;False;False;False;False;13;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.31;70.15;931.75
9507-EXLTT;True;False;True;False;True;False;1;True;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2.61;79.35;79.35
9507-HSMMZ;False;True;False;False;False;False;54;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.66;20.0;1149.65
9508-ILZDG;False;False;True;True;False;False;34;True;True;False;True;False;False;True;False;True;True;False;False;False;True;True;False;True;False;False;3.17;96.35;3190.25
9509-MPYOD;False;False;True;False;False;False;35;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.68;20.75;700.45
9512-PHSMG;False;False;True;False;True;False;10;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.68;20.55;252.75
9512-UIBFX;True;True;False;False;True;True;18;True;False;False;True;False;False;False;True;False;True;True;False;False;True;False;True;False;False;False;3.13;95.15;1779.95
9513-DXHDA;False;True;False;False;False;False;27;True;False;False;False;True;True;False;True;True;True;True;False;True;False;False;False;True;False;False;2.69;81.7;2212.55
9514-JDSKI;True;True;False;True;True;False;1;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;True;False;False;1.32;40.2;40.2
9518-IMLHK;False;True;False;False;False;False;31;True;False;False;False;True;True;True;True;True;True;False;False;False;True;True;False;False;False;True;2.38;72.45;2156.25
9518-RWHZL;True;False;True;False;False;False;64;True;True;False;True;False;False;False;True;False;True;True;False;True;False;True;False;False;True;False;3.29;100.05;6254.2
9518-XXBXE;False;True;False;True;True;False;10;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;2.48;75.3;720.45
9522-BNTHX;False;False;True;True;False;False;34;False;False;False;False;True;False;True;True;False;True;True;False;False;True;True;False;True;False;False;1.85;56.25;1765.95
9522-ZSINC;False;True;False;False;False;False;13;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;0.66;19.95;253.8
9524-EGPJC;True;False;True;False;False;False;18;True;True;False;True;False;False;False;False;True;False;True;False;False;True;True;False;True;False;False;2.96;90.1;1612.75
9525-DKUVP;False;False;True;True;True;False;72;True;True;False;True;False;False;True;True;True;True;True;True;False;False;True;False;False;True;False;3.64;110.8;7882.25
9526-BIHHD;True;True;False;False;False;False;1;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;0.98;29.7;29.7
9526-JAWYF;True;True;False;False;False;False;26;True;False;False;True;False;False;True;True;False;True;False;False;False;True;False;False;True;False;False;2.95;89.8;2335.3
9526-MJRPO;False;False;True;True;True;False;27;True;True;False;True;False;True;False;False;True;True;True;False;False;True;True;False;False;False;True;3.43;104.3;2867.75
9529-OFXHY;False;True;False;False;False;False;15;True;True;False;True;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;2.88;87.75;1242.2
9530-EHPOH;True;True;False;False;False;False;11;True;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;1.77;53.75;608.0
9530-GRMJG;False;True;False;False;True;True;70;True;True;False;False;True;False;True;True;True;True;True;True;False;False;True;False;True;False;False;2.76;84.1;5979.7
9531-NSBMR;False;False;True;False;False;False;36;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;0.63;19.25;679.8
9534-NSXEM;False;True;False;False;False;False;26;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;0.68;20.65;595.5
9537-JALFH;False;True;False;False;True;True;69;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;0.65;19.9;1356.7
9537-VHDTA;False;False;True;False;False;True;1;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;1.6800000000000002;51.2;51.2
9540-JYROE;True;True;False;False;False;False;8;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;2.3;70.1;551.35
9541-PWTWO;False;False;True;False;False;False;52;True;True;False;False;True;False;False;True;True;True;True;True;False;False;True;False;False;False;True;2.66;80.95;4233.95
9541-ZPSEA;False;True;False;False;True;True;68;True;False;False;True;False;True;False;True;False;False;False;True;False;False;False;False;False;True;False;2.64;80.35;5375.15
9544-PYPSJ;False;False;True;True;True;True;62;True;True;False;True;False;False;True;True;False;False;True;False;False;True;True;False;False;True;False;3.16;96.1;6019.35
9546-CQJSU;True;False;True;False;False;False;2;True;True;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;3.0;91.4;193.6
9546-KDTRB;False;False;True;False;False;False;19;True;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;0.81;24.7;465.85
9547-ITEFG;False;True;False;False;True;True;9;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;False;True;False;3.37;102.6;897.75
9548-LERKT;False;True;False;False;True;False;24;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.65;19.75;483.15
9548-LIGTA;False;True;False;False;True;False;61;True;False;False;False;True;True;True;False;True;True;True;True;False;False;True;True;False;False;False;2.66;81.05;4747.65
9548-ZMVTX;False;True;False;False;True;True;72;True;True;False;True;False;False;True;True;True;False;False;True;False;False;False;False;False;False;True;2.9699999999999998;90.45;6565.85
9552-TGUZV;False;True;False;False;True;False;8;True;False;False;True;False;True;False;False;False;False;False;False;False;True;True;True;False;False;False;2.47;75.0;658.1
9553-DLCLU;False;False;True;False;False;True;13;True;True;False;False;True;True;True;True;True;True;True;True;False;False;False;False;False;True;False;2.92;88.95;1161.75
9554-DFKIC;False;True;False;False;True;True;30;True;True;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;1.79;54.45;1588.7
